x,y,cluster_x,cluster_y,income,category,year,value
1.200240048009602,82.6333722762209,24.976558459524888,57.7672033961927,39375.59684402997,A,2019,123.81975876646612
1.2202440488097621,8.346483626805282,23.419982606150718,46.95251061986913,28770.927745078156,D,2020,123.69599308145523
1.240248049609922,5.527825001699144,14.823435494265944,46.91063507324454,50025.18802220021,A,2001,123.55365181746465
1.260252050410082,-28.465201970538754,19.443431861522644,50.97564776765918,35732.355684340364,D,2017,123.39295450206662
1.280256051210242,59.49553463551087,21.798176512381996,50.46172655755689,44844.60346813106,B,2019,123.21413878528759
1.3002600520104022,41.46453594753096,20.482568843922966,48.44733825815117,49315.32382220345,A,2016,123.01746020498257
1.3202640528105622,-50.730346758916234,22.781180111668434,38.070531454644666,65203.087841020875,A,2006,122.8031919345492
1.340268053610722,11.775096051829214,26.452776041499433,54.00727374984632,53531.00753571404,A,2002,122.57162451323069
1.3602720544108822,44.62922720685061,13.521485772154278,48.40560233266862,55966.29496538987,D,2017,122.323065559274
1.3802760552110422,20.070840489393508,19.356337895879335,54.78507750663765,63781.83649318376,A,2004,122.05783946622627
1.4002800560112023,-17.825097357329046,18.251119456199685,55.85273274883507,48963.0756791684,D,2004,121.77628708266951
1.4202840568113624,23.87668080711375,23.70462536198239,62.576071886767004,52432.85051855764,B,2021,121.47876537570959
1.4402880576115225,-11.646761265452927,26.866052813662314,52.28082534302786,43161.31688317639,D,2007,121.16564707855184
1.4602920584116823,10.948373202329922,23.72995761857489,49.27468695048411,24707.609017946554,D,2000,120.83732032251132
1.4802960592118424,17.158779705410403,12.565971045912779,54.02807739020386,37507.512976589045,B,2018,120.49418825382065
1.5003000600120024,9.173756263217392,23.123087394840258,53.53904542206426,35535.38182357194,B,2021,120.13666863561431
1.5203040608121625,-17.961826699212573,17.2392744243286,54.12071864929902,43437.28442104717,C,2017,119.76519343548188
1.5403080616123226,-61.102674011820085,25.560677876464304,49.871181937448334,48908.99185290499,C,2005,119.38020839899755
1.5603120624124827,30.424267079873495,24.802390367981342,60.687312218805786,57838.49760665862,B,2014,118.9821726096472
1.5803160632126425,-39.21219367092626,21.155308665714994,49.102082449761866,56487.79059317707,C,2010,118.57155803558702
1.6003200640128026,18.606051378813277,25.6306909773691,40.0900983122544,59248.09918775179,B,2022,118.14884906368167
1.6203240648129626,-10.766426952718042,16.974203063563913,50.07550566425056,44797.91467727473,B,2001,117.71454202128162
1.6403280656131227,16.81560323460358,30.061855461700908,59.38411269818554,50613.615229976516,D,2013,117.269144686212
1.6603320664132828,-22.50450597041184,15.881745984306917,54.38753225983639,49432.8608894916,C,2007,116.81317578545676
1.6803360672134429,17.40230944550496,13.974526217620728,49.37026950108269,42370.68155103994,C,2017,116.34716448303291
1.7003400680136027,13.153898194011447,23.010550962492932,42.842735874992165,44204.53817041661,A,2003,115.87164985756053
1.7203440688137628,-24.44104599465987,27.42507458524348,41.904340419808804,46987.61453251146,C,2017,115.38718037004456
1.7403480696139229,21.60716846402766,15.208600474287433,46.6494507087102,34030.80337673669,D,2002,114.89431332239329
1.760352070414083,-6.693700811585052,24.012351504800822,48.13550503972384,51456.6949564355,C,2009,114.39361430720872
1.780356071214243,-13.429680685039656,10.134631841895738,38.82193356333845,54771.91113798456,B,2013,113.8856566493916
1.800360072014403,-0.15268695652861286,25.3020571244667,46.64807679804761,40719.57774731738,A,2005,113.37102084011259
1.820364072814563,-18.578570678073838,28.193815549551104,43.96480732178746,46575.38039316505,D,2015,112.85029396370835
1.840368073614723,-1.8037901213347851,30.443209076631312,49.436716749058306,50730.12525425393,A,2010,112.3240691180684
1.860372074414883,32.14843319818999,21.098968398341377,52.08120541418772,46774.33367700191,C,2006,111.79294482908493
1.8803760752150431,-1.0704993236674536,20.735297758158932,37.180717842625604,63625.01780670167,C,2020,111.25752445974369
1.9003800760152032,-18.733347250773377,18.620122395945142,45.18919422372478,41699.571007826176,C,2004,110.7184156144393
1.9203840768153633,7.838843369076589,20.550475280219512,39.11440932058956,40382.60098021271,A,2018,110.17622953910319
1.9403880776155231,-21.354337856284342,15.08941079182879,59.99037380735906,56081.828724686595,C,2003,109.63158051773635
1.9603920784156832,-5.672803054155701,21.68237064480647,49.29731213746094,51983.79138468723,D,2012,109.08508526594258
1.9803960792158433,-19.985174505608597,22.717604792075733,39.14813866885054,44938.204044569306,C,2002,108.5373623220612
2.000400080016003,-42.13984134980794,24.19558050598642,51.53325986219498,48948.06794935905,A,2005,107.98903143650011
2.020404080816163,11.073784767916464,18.334228357659555,49.32987554137855,60448.771783786964,B,2021,107.4407129598723
2.0404080816163233,33.005417984668185,29.126389119662807,54.97999087997244,46904.89906801828,C,2000,106.89302723053976
2.0604120824164833,4.192256002805244,23.861979594061694,54.98418627127616,35857.38054398945,B,2012,106.34659396216944
2.0804160832166434,40.15991958368824,20.59629175556676,43.926710015219236,37330.43156716948,C,2002,105.802031631906
2.1004200840168035,55.45137765103495,18.579100650272398,44.42597171331449,41163.01949110548,C,2017,105.25995686976538
2.1204240848169635,57.198067706918394,22.015435434986653,51.43308867699554,55292.233733151406,B,2022,104.72098384985192
2.1404280856171236,20.863192334866213,18.746791080273788,47.56591493625856,64781.82357219662,D,2015,104.18572368400017
2.1604320864172837,8.003096360571874,21.251711122451592,48.73141001624542,47971.3026527607,C,2006,103.65478381843998
2.1804360872174438,16.625064724096866,15.433666971809972,49.94838203125231,52115.38938789576,D,2005,103.12876743408066
2.200440088017604,9.693786584569327,19.350695017806668,40.28968463333223,55159.50526101378,C,2006,102.60827285100594
2.2204440888177635,40.68655138427158,11.544229023213566,52.968460300179096,54933.66887930669,B,2003,102.09389293776815
2.2404480896179235,-12.409530351647629,17.727076202916027,45.27738784075409,49854.16138230074,B,2002,101.58621452606445
2.2604520904180836,37.752240789376835,19.442518462521402,50.623391544662006,59674.33777493504,A,2000,101.08581783137303
2.2804560912182437,43.06394633364767,20.549184548060328,51.307554563112596,49853.17666285406,D,2003,100.59327588012144
2.3004600920184037,15.958014881543324,16.327541481574656,53.04989918437041,38131.42720365699,B,2015,100.1091539439524
2.320464092818564,29.553751891087618,14.661340509914446,48.42569656978083,37696.34221196224,A,2010,99.63400898164579
2.340468093618724,-35.013739879182495,10.245206500570811,47.5956500504237,25748.800838219377,D,2008,99.16838908924765
2.360472094418884,-11.034574756951606,18.82249933683275,50.28861722615027,48643.2011753227,C,2014,98.71283295894911
2.380476095219044,12.062594549993722,14.346016144306896,47.407698639674166,58657.102856247555,B,2010,98.26786934724957
2.400480096019204,24.638672726331123,20.474484274429763,52.49756090593305,40704.77095809693,A,2010,97.83401655292914
2.420484096819364,25.050921069371128,30.838663452306015,56.00025912106934,38432.046512359455,D,2014,97.41178190534558
2.4404880976195242,-18.989157567259966,21.483745363793613,58.98517153909063,20216.080447614237,D,2014,97.00166126356123
2.460492098419684,28.050198593785073,10.553093806366615,58.143509309921576,39457.70377921706,A,2010,96.6041385267942
2.480496099219844,33.77836022249097,20.38792901313484,43.70267929581328,49768.9509941683,D,2022,96.21968515667717
2.500500100020004,29.2078390425653,21.12213316901821,41.27618233370835,43821.268116625375,D,2022,95.84875971179557
2.520504100820164,30.005427953625045,20.11173886861321,54.05373333390804,47321.79256964142,A,2004,95.49180739496447
2.540508101620324,2.587060209640054,30.288668677949445,44.51623758505792,55717.40816471456,B,2019,95.1492596136915
2.560512102420484,-30.762186797843967,19.71056528048766,43.887247727512985,58028.289402689945,C,2011,94.82153355425928
2.5805161032206443,-37.75900950590729,21.95437815696067,53.21853938801529,47170.77365249682,A,2009,94.50903176984825
2.6005201040208044,18.77487279898794,25.874093931949975,44.89365126957733,43752.079764385446,B,2003,94.21214178310636
2.6205241048209644,-4.315020020857762,19.89105091224801,50.8511891254801,52316.416889595355,B,2007,93.93123570355797
2.6405281056211245,84.56867371590774,12.042456862018977,48.78577417997657,59563.984020308824,B,2017,93.66666986022972
2.6605321064212846,-1.8219276440627468,22.013656424578574,51.293763904407555,56222.30992049709,B,2010,93.41878444985613
2.680536107221444,25.554153427612235,22.341694110890565,50.917050304385086,33905.570177582165,D,2008,93.18790320101226
2.7005401080216043,23.968377175374226,13.826882142187383,48.217350893945124,43363.15636846909,A,2013,92.97433305450475
2.7205441088217643,24.324226875768012,20.07072080571272,57.2759807042485,56481.94377476647,B,2021,92.77836386033711
2.7405481096219244,3.7769593439442435,24.689621281008847,52.27513086097103,46015.238232077034,C,2011,92.60026809154843
2.7605521104220845,3.13874779351742,13.601752398449278,51.93847945201105,55557.6032969114,C,2014,92.44030057520766
2.7805561112222446,40.30778786996983,26.518268245788022,46.46330598803748,61203.50233814914,C,2005,92.29869824082962
2.8005601120224046,12.00739750109632,30.674578204275093,53.702328138561704,50800.35980954979,D,2013,92.17567988646041
2.8205641128225647,-0.45533999307232165,21.148751952069876,56.205267441164494,43789.246548125724,C,2009,92.071445962664
2.8405681136227248,12.106045187383138,22.02591968600501,50.10179518026593,31449.943349749592,A,2001,91.98617837462228
2.860572114422885,6.968961164509137,20.30692580072808,59.340377208026865,45816.88363993807,C,2020,91.92004030254517
2.880576115223045,-29.6429566638892,9.974561930691664,55.745758394029735,55836.05503034041,B,2003,91.87317604056665
2.900580116023205,51.512615724746745,26.909699573668888,49.17990452686705,60997.86927482616,B,2007,91.84571085428713
2.9205841168233646,29.64639639662361,22.574157589664907,45.56875801003632,60414.009284612825,D,2010,91.8377508571019
2.9405881176235247,-24.21334935559519,19.221988771344012,51.07142984990198,55822.77543942952,A,2009,91.84938290543809
2.9605921184236847,-1.0935268949442243,20.115724999706902,45.07551784772663,36726.980895785484,B,2014,91.88067451300363
2.980596119223845,29.412754650333795,21.048637996237417,50.64325199824568,38411.044758908734,C,2017,91.93167378413267
3.000600120024005,-20.267977040814127,19.94748911433529,51.79505360975274,39764.23518739516,D,2019,92.00240936629345
3.020604120824165,-25.405960610625918,20.205258669182907,43.09515655074196,39342.82794669657,B,2022,92.09289042180532
3.040608121624325,-13.462648823820256,18.10166779730753,60.866964514774,57568.700183979134,C,2022,92.20310661879314
3.060612122424485,31.008364460796205,20.083805847003813,53.572085928175774,39083.13898137465,C,2012,92.33302814138757
3.080616123224645,-3.3020214859466,13.799629906598586,49.66051030269887,50968.52024113879,D,2007,92.48260571916157
3.1006201240248052,35.893600224829804,18.04631574576312,52.22067182620078,48293.97797301754,A,2007,92.65177067577375
3.1206241248249653,5.872816416382384,17.4541810312451,41.76537310093923,34690.433924902216,D,2013,92.84043499677084
3.1406281256251254,60.275901728957045,6.67564899549685,59.09746435360513,54515.13054363883,D,2004,93.04849141648198
3.160632126425285,-12.650334623058495,24.582802672570672,44.92833359963448,67520.35488724218,D,2002,93.2758135239194
3.180636127225445,11.479957634566684,7.841246234255072,51.244928480471586,64475.10163357384,A,2000,93.52225588758071
3.200640128025605,-13.501562604805748,13.24396198318729,49.93528879777344,47344.40667147791,A,2007,93.78765419902962
3.2206441288257652,50.02134585854971,13.271850916264338,47.79562981073057,59895.87486425951,D,2011,94.07182543511347
3.2406481296259253,33.95829502974032,23.46220955078195,48.40884189779101,46450.935578835146,B,2002,94.37456803865716
3.2606521304260854,19.795680144189973,16.281480822977944,56.27862742016235,71289.67424814354,C,2010,94.69566211745541
3.2806561312262454,18.811230098960486,19.21359976909574,57.41417940162911,59576.45981702408,B,2001,95.03486966136666
3.3006601320264055,63.7774465963622,20.520036081097448,52.27044540742233,47895.53511963741,A,2007,95.39193477729414
3.3206641328265656,-42.04588398500019,13.90593687188423,48.58035382368941,59905.69330569212,B,2021,95.76658394182274
3.3406681336267257,-14.278981041276154,17.66335603759078,57.431265669651744,61342.74733656072,C,2015,96.15852627126147
3.3606721344268857,54.80958861472567,12.426845044730172,48.43181665460533,42116.03669173013,C,2009,96.56745380882536
3.3806761352270454,-4.032698840482034,25.093976899920833,57.369511919050225,36738.20998877034,B,2022,96.99304182867331
3.4006801360272054,46.12825737976439,12.215584492930695,47.769736409431495,58476.99839834009,C,2018,97.43494915650146
3.4206841368273655,26.07864376845307,14.611771543636426,46.2380031861008,69043.58888097705,D,2014,97.89281850637573
3.4406881376275256,15.35418475242506,11.75215476914362,49.85831656155259,40543.006664842935,A,2017,98.366276833471
3.4606921384276856,-43.31772788621336,20.161908302817842,45.7555872821756,23819.10731616903,A,2002,98.85493570236864
3.4806961392278457,1.174464417809551,23.103654779263294,51.6900695960182,43465.5943599128,A,2009,99.3583916705486
3.500700140028006,47.09692349417345,29.093045144474797,55.82345537756694,53157.7628033608,C,2017,99.87622668669796
3.520704140828166,-53.87971164739198,25.588215875429995,60.81659317908091,57276.74008970104,C,2015,100.40800850344203
3.540708141628326,62.78076401618106,21.43852601639005,47.43102180724349,54283.477055556286,C,2008,100.953291104091
3.560712142428486,-9.221956807642412,17.33035699965781,54.65238144869432,39506.06445698345,B,2000,101.51161514298076
3.580716143228646,26.098197965856762,18.77101317025026,55.145853661104965,39290.441437572976,D,2006,102.08250839897285
3.600720144028806,64.81532341615265,26.27544463326253,37.78517302906738,47971.65183811549,B,2011,102.66548624166629
3.6207241448289658,9.020107808045516,18.173502137478263,51.34060784727409,51087.18973654336,B,2011,103.26005210986051
3.640728145629126,33.72257685283788,24.417524755260953,46.91935315452488,70306.19486848639,B,2015,103.86569800179744
3.660732146429286,48.66235246556657,22.717532074136372,52.613628364214605,61134.74828490316,B,2004,104.48190497669852
3.680736147229446,19.86791304413761,22.949396020358808,47.5713590174984,51172.643826543856,D,2015,105.10814366710137
3.700740148029606,92.76243527236872,17.172411952601433,46.72590173180385,60815.571166813,A,2017,105.74387480149072
3.720744148829766,-5.277274757452105,15.115387277296694,44.39369998354614,76468.04736376429,B,2015,106.38854973670709
3.740748149629926,19.484860085381996,25.125729624537758,46.27725698575732,48310.551495893094,C,2022,107.04161099960807
3.7607521504300863,-22.566241811857992,20.527317515093888,55.51154244587543,53391.004907116934,D,2019,107.70249283744708
3.7807561512302463,-15.00145248354498,14.361121602200107,58.20898039307826,55952.700040047814,A,2002,108.37062177642639
3.8007601520304064,2.5552311830748007,22.015834994098228,49.91110265992907,44012.49679670448,C,2003,109.04541718787299
3.8207641528305665,-23.203020519988154,16.730798730015216,56.85598951570695,56069.05766483055,A,2007,109.72629186147819
3.8407681536307265,48.49923822765986,19.924922509241767,54.33948142256388,48955.54494665055,C,2014,110.41265258503519
3.860772154430886,40.25972916429671,27.726999910893717,49.2893955524551,40433.959455998236,D,2004,111.10390073010221
3.8807761552310462,16.79210330430776,24.37789391320124,45.91733561604533,47536.95696960586,A,2022,111.79943284301265
3.9007801560312063,17.33193891842658,32.750205909294394,56.340527262179194,70693.09523401881,C,2006,112.49864124064946
3.9207841568313664,16.644371861171955,22.413285289043195,53.22438828070108,60903.070698297815,A,2015,113.20091461039483
3.9407881576315265,22.476224209950573,17.55987243896524,50.74069065700418,61630.70547787551,A,2000,113.9056386136634
3.9607921584316865,-19.85776254436093,22.57038898797927,55.33296488016403,41771.000715951064,B,2012,114.61219649242271
3.9807961592318466,-39.710264144036195,18.26401523036501,53.99479948867212,55037.25165491,C,2002,115.31996967810262
4.000800160032006,15.75600620156245,12.48317332408492,48.321910047484046,52318.097478262134,A,2016,116.02833840229185
4.020804160832166,30.894570500531305,15.798926942166183,52.49707755521274,51687.98851169548,C,2008,116.73668230861942
4.040808161632326,-17.642655342839372,18.350025627019487,47.69157879330563,58609.752714819566,D,2018,117.44438106521635
4.060812162432486,3.342283717661452,23.24000874550878,45.28805515086979,56287.35962197162,C,2000,118.15081497715327
4.0808161632326465,-4.397783567818486,21.748677619647033,51.3620726378671,63948.70022420742,A,2001,118.85536559824926
4.100820164032807,60.69819504773486,17.099666278983108,49.53995616505782,43169.63994132997,C,2011,119.55741634164764
4.120824164832967,2.5384193249201292,23.90574728766641,55.540771484284306,38732.4752796333,D,2001,120.25635308855622
4.140828165633127,51.75232839177342,25.995785530169528,45.30312948669739,34814.94633606542,B,2017,120.95156479455096
4.160832166433287,-9.171007436992742,24.10206152752501,47.47392372667437,48102.659018882274,C,2022,121.64244409284422
4.180836167233447,71.76927033867881,21.57550858346206,48.234515662331944,65387.889737860176,B,2005,122.32838789392233
4.200840168033607,21.712601059276366,20.12330569481034,48.3682132630222,50781.84123199113,D,2018,123.00879798096022
4.220844168833767,17.809920205334826,18.453139322865393,49.51368285375932,50639.72134392594,C,2016,123.68308160042541
4.240848169633927,20.056541651343984,22.802828906818288,47.29488764158134,43022.111382111245,A,2003,124.35065204728816
4.260852170434087,21.233915424866804,11.546032447607322,53.26333816350819,49573.279622824026,B,2016,125.01092924426027
4.280856171234247,40.14820671793297,13.098270639052508,45.50088231324823,54379.64445343904,D,2013,125.66334031449031
4.300860172034407,38.371715498406736,17.512898815159083,55.22605480809211,36622.42481955883,B,2011,126.30732014715007
4.320864172834567,9.698602342300493,20.943766301998433,37.04603496345232,41976.05882532962,C,2003,126.94231195535387
4.340868173634727,-28.06341488924923,25.149395851511553,44.89893818174956,64000.08083862537,D,2013,127.56776782585987
4.3608721744348875,47.62179560980502,17.629428035291035,57.016503732817014,45951.4503696276,C,2007,128.18314926001057
4.380876175235048,18.626525432257655,16.04315220405364,52.66281510586424,63396.05718926507,B,2005,128.78792770537865
4.400880176035208,38.040193263459265,21.501845535025613,53.57843092233854,53283.820313687334,D,2009,129.38158507759306
4.420884176835368,-12.816476942629688,20.78200658148785,64.24272968750671,36431.292198704046,A,2013,129.96361427183024
4.440888177635527,15.72349466738673,16.904358721205984,45.498012860320095,52705.82147945997,B,2015,130.53351966346577
4.460892178435687,-2.1250054457903538,14.959045526780255,49.736613482203126,42806.44374763974,B,2002,131.09081759739146
4.480896179235847,-35.84488541822695,20.464240036583895,46.95522086909123,14114.978951579731,C,2016,131.63503686551581
4.500900180036007,27.301527929197274,13.288809349484982,49.86966263134946,44729.1216022721,C,2009,132.16571917197533
4.520904180836167,-19.695322354783492,19.23404288098321,55.26336566964354,45908.735998277676,D,2016,132.6824195855983
4.540908181636327,64.72346947342662,27.865341437960364,44.499819458474605,45762.18230091781,C,2007,133.18470697917363
4.560912182436487,-19.979509117066804,21.393642402354963,43.68492395168431,61786.46850869693,D,2007,133.6721644550919
4.580916183236647,39.454000274121135,19.45474444086754,50.07850739653323,51992.07816257857,C,2022,134.14438975693722
4.6009201840368075,-11.04806945763436,19.204105144859724,53.21042409642865,68205.60199889624,D,2020,134.6009956666249
4.6209241848369675,-9.47511488427448,23.649724160252813,56.051282063149294,40738.61656928427,A,2004,135.04161038669156
4.640928185637128,15.181420729856393,22.882971122187524,56.9181832981024,18320.993350645444,B,2002,135.46587790736135
4.660932186437288,8.598633687451482,17.734965120898043,52.951692887192316,64771.78364103151,D,2009,135.87345835802498
4.680936187237448,18.122245502936828,25.714391000576793,54.68351683813142,47060.07345912302,D,2013,136.26402834278542
4.700940188037608,-15.061214159506557,21.780027219290588,46.65119109069061,53999.73875186574,B,2016,136.63728125973805
4.720944188837768,57.28356272875859,16.326223924557027,47.46258208626558,56077.38983327358,A,2004,136.99292760367098
4.740948189637928,-32.46817165757763,11.186346449461965,47.487786242475494,33904.20053381182,D,2000,137.33069525188586
4.760952190438088,7.215191561102738,16.508005395226647,46.59366228168463,45675.80475510891,C,2014,137.65032973285778
4.780956191238248,6.849724733057209,29.38516727261309,42.738958882207356,40466.01093802271,C,2005,137.95159447746823
4.800960192038408,-31.464441518397614,19.199570086293026,50.76617962087432,57547.782456433895,D,2017,138.23427105256383
4.820964192838568,44.172463574323544,21.224161855245065,48.24629223799355,54691.069061187125,D,2016,138.49815937660958
4.840968193638728,8.714915014310634,21.677334851603064,42.80349466705445,51965.02386679107,C,2017,138.74307791722427
4.860972194438888,-0.6682710732651973,19.327470488603073,48.87634309375537,49007.491242091906,A,2015,138.9688638704026
4.8809761952390485,16.126721543534785,25.40781864240811,50.845632176860114,60223.16458306434,D,2004,139.1753733212476
4.900980196039208,17.34670594563157,12.522099871341492,50.18438674026112,41980.71473339181,B,2005,139.3624813860537
4.920984196839368,30.129707239626306,20.784106695592182,38.711357167149345,58604.06525966317,D,2008,139.53008233560158
4.940988197639528,47.64419272227299,19.462743585157398,53.692149374031494,50974.48996831969,D,2004,139.67808969954157
4.960992198439688,36.55094790441011,15.529850799664697,56.78879018995616,46265.11924946437,C,2008,139.80643635176378
4.980996199239848,-3.682174771696456,15.772724244224044,46.6026944845472,62855.08848427485,C,2021,139.91507457666987
5.001000200040008,-25.41511585429882,20.85760113530347,51.935004309465135,47685.871836316226,D,2017,140.00397611628154
5.021004200840168,24.791905564230213,22.63001260822296,54.26632729760827,52138.75568006398,A,2009,140.07313219813872
5.041008201640328,39.83761302004493,22.35801526784345,55.274772645638535,50080.00232266871,D,2016,140.12255354396058
5.061012202440488,1.3396721538523995,28.489817176019415,50.4136248932666,37755.36942890086,A,2019,140.15227035906014
5.081016203240648,8.355652646493208,17.709948862918132,45.93764115589948,48705.700040053365,B,2016,140.16233230252337
5.101020204040808,22.485946271675058,17.05466934784784,50.92534755773171,61214.173171095856,B,2002,140.15280843818203
5.121024204840968,27.45357277756444,26.647966337013948,43.963181837692936,41001.8596779109,B,2016,140.12378716642888
5.1410282056411285,-67.57588328799653,23.529397055732755,44.551659201801016,36627.12525284358,D,2000,140.07537613694205
